sentiment,char_length,letters,numbers,spaces,questions,exclamations,others,number_owords,positive_score,negative_score,hashtags,name_mentions,urls,emoji_positive,emoji_negative
1,89.0,75.0,0.0,11.0,0.0,0.0,3.0,12.0,2.0,0.0,0,1,0,0,0
1,143.0,117.0,0.0,21.0,0.0,1.0,4.0,19.0,3.0,-3.0,0,1,0,0,0
0,175.0,148.0,0.0,23.0,0.0,1.0,3.0,22.0,3.0,0.0,0,1,0,0,0
1,41.0,36.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,0
1,68.0,54.0,0.0,11.0,0.0,0.0,3.0,13.0,2.0,0.0,0,1,0,0,0
1,45.0,37.0,0.0,6.0,1.0,0.0,1.0,7.0,5.0,0.0,0,1,0,0,0
0,39.0,34.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,0
1,25.0,18.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0
1,14.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0
1,114.0,96.0,0.0,16.0,0.0,0.0,2.0,15.0,5.0,-1.0,0,1,0,0,0
1,37.0,33.0,0.0,3.0,0.0,0.0,1.0,4.0,5.0,0.0,0,1,0,0,0
1,105.0,79.0,2.0,17.0,0.0,0.0,7.0,16.0,9.0,-4.0,0,0,0,1,0
0,52.0,43.0,0.0,6.0,1.0,0.0,2.0,7.0,0.0,-3.0,0,1,0,0,0
1,152.0,128.0,0.0,13.0,0.0,0.0,11.0,13.0,9.0,0.0,0,1,1,0,0
0,37.0,32.0,0.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,0,1,0,0,0
1,82.0,68.0,0.0,11.0,0.0,0.0,3.0,11.0,14.0,0.0,0,1,0,0,0
1,141.0,114.0,0.0,22.0,0.0,0.0,5.0,21.0,3.0,0.0,0,1,0,0,0
1,36.0,28.0,0.0,5.0,1.0,1.0,1.0,6.0,1.0,0.0,0,1,0,0,0
1,94.0,76.0,0.0,13.0,0.0,0.0,5.0,13.0,2.0,-1.0,0,1,0,0,0
1,107.0,90.0,0.0,14.0,0.0,1.0,2.0,14.0,2.0,-4.0,0,1,0,0,0
1,90.0,75.0,0.0,11.0,0.0,0.0,4.0,12.0,0.0,0.0,0,1,0,0,0
0,81.0,72.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,0.0,0,1,0,0,0
0,156.0,125.0,2.0,24.0,0.0,0.0,5.0,21.0,3.0,0.0,0,0,0,0,0
0,74.0,62.0,0.0,10.0,0.0,0.0,2.0,10.0,1.0,-2.0,0,1,0,0,0
1,29.0,25.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0,1,0,0,0
0,35.0,24.0,0.0,7.0,1.0,0.0,3.0,7.0,0.0,-8.0,0,1,0,0,0
1,96.0,81.0,0.0,12.0,0.0,0.0,3.0,13.0,6.0,-1.0,0,1,0,0,0
0,144.0,122.0,0.0,20.0,0.0,0.0,2.0,20.0,1.0,-1.0,0,1,0,0,0
1,136.0,112.0,1.0,19.0,0.0,1.0,3.0,16.0,9.0,0.0,0,1,0,0,0
1,58.0,42.0,0.0,9.0,0.0,1.0,6.0,8.0,4.0,-3.0,0,1,0,0,0
1,114.0,91.0,0.0,16.0,0.0,1.0,6.0,15.0,4.0,0.0,0,1,0,0,0
1,150.0,122.0,0.0,22.0,0.0,1.0,5.0,23.0,8.0,-4.0,0,1,0,0,0
1,102.0,75.0,3.0,17.0,0.0,0.0,7.0,16.0,1.0,-1.0,0,0,0,0,0
1,52.0,43.0,0.0,6.0,0.0,0.0,3.0,8.0,3.0,0.0,0,1,0,0,0
0,120.0,92.0,2.0,18.0,0.0,0.0,8.0,15.0,0.0,-4.0,0,0,0,0,0
0,55.0,48.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,1,0,0,0,0
0,115.0,92.0,0.0,16.0,0.0,0.0,7.0,13.0,2.0,-2.0,0,1,0,0,0
0,88.0,66.0,0.0,13.0,4.0,3.0,2.0,11.0,0.0,-6.0,0,2,0,0,0
0,96.0,83.0,0.0,9.0,0.0,0.0,4.0,10.0,0.0,-1.0,0,1,0,0,0
0,154.0,128.0,0.0,21.0,0.0,0.0,5.0,21.0,0.0,-2.0,0,1,0,0,0
0,77.0,61.0,0.0,10.0,0.0,1.0,5.0,10.0,4.0,0.0,0,1,0,0,0
1,40.0,34.0,0.0,5.0,0.0,0.0,1.0,6.0,3.0,0.0,0,1,0,0,0
0,47.0,39.0,0.0,6.0,0.0,0.0,2.0,8.0,0.0,-1.0,0,1,0,0,0
0,113.0,93.0,0.0,18.0,1.0,0.0,1.0,16.0,3.0,-3.0,0,1,0,0,0
1,37.0,26.0,0.0,7.0,0.0,0.0,4.0,6.0,0.0,0.0,0,1,0,0,0
0,77.0,64.0,0.0,10.0,0.0,0.0,3.0,11.0,3.0,-1.0,0,1,0,0,0
0,107.0,85.0,3.0,17.0,0.0,0.0,2.0,15.0,3.0,0.0,0,0,0,0,0
0,92.0,77.0,0.0,13.0,0.0,0.0,2.0,14.0,4.0,-1.0,0,1,0,0,0
1,103.0,81.0,0.0,17.0,1.0,0.0,4.0,14.0,0.0,-1.0,0,1,0,0,0
1,156.0,116.0,4.0,25.0,0.0,2.0,9.0,22.0,10.0,-1.0,1,0,0,0,0
0,139.0,115.0,0.0,21.0,0.0,0.0,3.0,18.0,3.0,-5.0,0,1,0,1,0
1,45.0,38.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,-8.0,0,1,0,0,0
1,84.0,59.0,2.0,16.0,0.0,0.0,7.0,12.0,1.0,-1.0,0,0,0,0,0
1,126.0,99.0,3.0,19.0,0.0,2.0,3.0,18.0,6.0,-3.0,0,1,0,0,0
0,61.0,42.0,4.0,9.0,0.0,1.0,5.0,8.0,6.0,-2.0,0,0,0,0,0
1,150.0,124.0,0.0,20.0,0.0,1.0,5.0,20.0,2.0,0.0,0,1,0,0,0
0,147.0,120.0,0.0,21.0,0.0,1.0,5.0,21.0,0.0,0.0,0,1,0,0,0
0,24.0,20.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0,1,0,0,0
0,167.0,131.0,0.0,25.0,0.0,2.0,9.0,21.0,5.0,0.0,0,1,0,0,0
1,143.0,99.0,0.0,25.0,0.0,1.0,18.0,20.0,3.0,-2.0,0,1,0,0,0
1,115.0,93.0,2.0,18.0,0.0,0.0,2.0,17.0,6.0,0.0,0,1,0,0,0
1,163.0,132.0,0.0,23.0,0.0,2.0,6.0,21.0,13.0,0.0,0,1,0,0,0
1,104.0,83.0,0.0,15.0,1.0,2.0,3.0,15.0,0.0,-1.0,0,1,0,0,0
1,149.0,121.0,0.0,22.0,0.0,0.0,6.0,22.0,3.0,-2.0,0,1,0,0,0
0,113.0,94.0,0.0,17.0,0.0,0.0,2.0,16.0,0.0,-4.0,0,1,0,0,0
1,109.0,86.0,0.0,16.0,0.0,2.0,5.0,15.0,0.0,-1.0,0,1,0,0,0
0,161.0,127.0,6.0,23.0,0.0,0.0,5.0,21.0,4.0,-1.0,0,0,0,0,0
0,55.0,42.0,1.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,0,1,0,0,0
1,137.0,114.0,0.0,19.0,0.0,1.0,3.0,17.0,10.0,0.0,0,1,0,0,0
0,43.0,34.0,0.0,6.0,0.0,2.0,1.0,7.0,0.0,-1.0,0,1,0,0,0
0,20.0,16.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0,1,0,0,0
0,124.0,102.0,0.0,19.0,1.0,0.0,2.0,17.0,0.0,-2.0,0,1,0,0,0
1,110.0,94.0,0.0,13.0,0.0,0.0,3.0,14.0,4.0,-2.0,0,1,0,0,0
1,124.0,101.0,0.0,19.0,0.0,0.0,4.0,18.0,0.0,-2.0,0,1,0,0,0
0,51.0,35.0,0.0,8.0,0.0,5.0,3.0,7.0,0.0,0.0,0,1,0,0,0
1,157.0,128.0,0.0,22.0,0.0,1.0,6.0,19.0,0.0,-2.0,0,1,0,0,0
1,150.0,127.0,0.0,18.0,0.0,0.0,5.0,18.0,1.0,0.0,0,1,0,0,0
0,71.0,59.0,0.0,8.0,0.0,0.0,4.0,10.0,0.0,-2.0,0,3,0,0,0
0,83.0,66.0,0.0,11.0,0.0,0.0,6.0,11.0,0.0,-1.0,0,1,0,0,0
1,137.0,118.0,0.0,17.0,0.0,0.0,2.0,17.0,0.0,-1.0,0,1,0,0,0
0,172.0,132.0,2.0,23.0,4.0,0.0,11.0,23.0,1.0,-1.0,0,1,1,0,0
0,123.0,106.0,0.0,16.0,0.0,0.0,1.0,16.0,0.0,0.0,0,1,0,0,0
1,97.0,83.0,0.0,13.0,0.0,0.0,1.0,14.0,1.0,-2.0,0,1,0,0,0
1,86.0,69.0,0.0,12.0,1.0,1.0,3.0,12.0,3.0,-3.0,0,1,0,0,0
1,113.0,89.0,0.0,16.0,1.0,2.0,5.0,14.0,7.0,-3.0,0,1,0,0,0
0,49.0,41.0,0.0,7.0,0.0,0.0,1.0,8.0,0.0,0.0,0,1,0,0,0
1,61.0,52.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,0.0,0,1,0,0,0
1,81.0,69.0,0.0,9.0,0.0,1.0,2.0,10.0,0.0,-1.0,0,2,0,0,0
1,159.0,134.0,1.0,21.0,1.0,1.0,1.0,20.0,6.0,0.0,0,1,0,0,0
1,97.0,75.0,3.0,11.0,3.0,0.0,5.0,11.0,2.0,0.0,0,1,0,0,0
1,118.0,91.0,0.0,18.0,0.0,0.0,9.0,14.0,3.0,0.0,0,1,0,0,0
1,39.0,33.0,0.0,4.0,0.0,1.0,1.0,5.0,4.0,0.0,0,1,0,0,0
1,107.0,87.0,0.0,17.0,1.0,0.0,2.0,17.0,2.0,-1.0,0,1,0,0,0
0,157.0,131.0,0.0,24.0,1.0,0.0,1.0,23.0,4.0,-1.0,0,1,0,0,0
1,124.0,101.0,0.0,19.0,0.0,1.0,3.0,20.0,0.0,-1.0,0,1,0,0,0
1,72.0,60.0,0.0,9.0,0.0,0.0,3.0,10.0,2.0,0.0,0,1,0,0,0
0,38.0,31.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,0,1,0,0,0
0,117.0,91.0,0.0,18.0,2.0,0.0,6.0,17.0,7.0,-2.0,0,1,0,0,0
0,93.0,79.0,0.0,11.0,0.0,0.0,3.0,12.0,0.0,0.0,0,1,0,0,0
0,94.0,77.0,0.0,14.0,0.0,0.0,3.0,16.0,0.0,-1.0,0,1,0,0,0
1,137.0,104.0,9.0,19.0,0.0,2.0,3.0,17.0,2.0,0.0,0,0,0,1,0
1,21.0,18.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,0
0,135.0,108.0,0.0,22.0,0.0,2.0,3.0,22.0,0.0,-1.0,0,1,0,0,0
0,170.0,132.0,0.0,30.0,0.0,1.0,7.0,24.0,0.0,-6.0,0,1,0,0,0
0,114.0,94.0,0.0,16.0,0.0,0.0,4.0,16.0,0.0,-3.0,0,1,0,0,0
1,51.0,44.0,0.0,6.0,0.0,0.0,1.0,7.0,3.0,-2.0,0,1,0,0,0
0,46.0,37.0,0.0,6.0,0.0,0.0,3.0,7.0,0.0,-1.0,0,1,0,0,0
1,30.0,20.0,0.0,5.0,0.0,3.0,2.0,5.0,6.0,0.0,0,1,0,0,0
0,123.0,93.0,0.0,21.0,2.0,0.0,7.0,18.0,7.0,0.0,0,1,0,0,0
1,116.0,90.0,0.0,16.0,0.0,3.0,7.0,14.0,3.0,0.0,0,1,0,0,0
0,73.0,53.0,0.0,10.0,0.0,1.0,9.0,9.0,0.0,-1.0,0,1,0,0,0
1,94.0,74.0,0.0,16.0,0.0,2.0,2.0,15.0,10.0,-4.0,0,1,0,0,0
0,107.0,87.0,0.0,15.0,1.0,1.0,3.0,17.0,3.0,-11.0,0,1,0,0,0
1,155.0,121.0,2.0,23.0,0.0,3.0,6.0,22.0,6.0,-2.0,0,1,0,0,1
1,156.0,125.0,0.0,24.0,0.0,1.0,6.0,21.0,6.0,-3.0,0,1,0,0,0
1,79.0,64.0,0.0,11.0,0.0,0.0,4.0,10.0,0.0,0.0,0,1,0,0,0
1,52.0,44.0,0.0,5.0,0.0,2.0,1.0,6.0,4.0,-3.0,0,1,0,0,0
0,107.0,80.0,8.0,14.0,0.0,0.0,5.0,11.0,2.0,-1.0,0,1,0,0,0
0,32.0,24.0,3.0,4.0,0.0,0.0,1.0,4.0,0.0,-3.0,0,0,0,0,0
0,50.0,40.0,0.0,6.0,0.0,3.0,1.0,6.0,6.0,-4.0,0,1,0,0,0
0,167.0,134.0,3.0,23.0,0.0,0.0,7.0,21.0,7.0,0.0,0,0,0,0,0
1,107.0,87.0,0.0,16.0,0.0,0.0,4.0,17.0,3.0,0.0,0,1,0,0,0
1,44.0,39.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,0.0,0,1,0,0,0
1,88.0,71.0,0.0,13.0,1.0,0.0,3.0,12.0,0.0,-4.0,0,1,0,0,0
0,19.0,16.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0,1,0,0,0
1,103.0,83.0,0.0,15.0,0.0,0.0,5.0,14.0,4.0,0.0,0,1,0,0,0
1,25.0,22.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,-3.0,0,1,0,0,0
1,14.0,7.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0,1,0,0,0
0,143.0,122.0,0.0,20.0,0.0,0.0,1.0,19.0,1.0,-1.0,0,1,0,0,0
1,49.0,39.0,0.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,0,1,0,0,0
1,84.0,63.0,0.0,11.0,0.0,3.0,7.0,10.0,0.0,-4.0,0,1,0,0,0
0,169.0,136.0,0.0,25.0,1.0,0.0,7.0,23.0,0.0,-8.0,0,1,0,0,0
1,140.0,117.0,0.0,19.0,0.0,0.0,4.0,17.0,2.0,-3.0,0,1,0,0,0
1,116.0,100.0,0.0,14.0,0.0,0.0,2.0,15.0,2.0,-1.0,0,1,0,0,0
1,125.0,104.0,0.0,16.0,0.0,1.0,4.0,16.0,6.0,0.0,0,2,0,0,0
0,138.0,112.0,0.0,22.0,0.0,0.0,4.0,19.0,1.0,-1.0,0,1,0,0,0
1,135.0,110.0,0.0,20.0,0.0,0.0,5.0,19.0,2.0,0.0,0,1,0,0,0
1,57.0,50.0,0.0,6.0,0.0,0.0,1.0,7.0,1.0,-1.0,0,1,0,0,0
1,138.0,114.0,0.0,21.0,0.0,1.0,2.0,18.0,6.0,-4.0,0,1,0,0,0
1,41.0,34.0,0.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,0,1,0,0,0
0,166.0,131.0,3.0,28.0,0.0,1.0,3.0,22.0,4.0,-1.0,0,0,0,0,0
1,107.0,83.0,0.0,16.0,0.0,3.0,5.0,15.0,6.0,-2.0,0,2,0,0,0
1,63.0,48.0,3.0,9.0,1.0,0.0,2.0,9.0,3.0,0.0,0,1,0,0,0
1,84.0,69.0,1.0,11.0,0.0,0.0,3.0,11.0,4.0,0.0,0,1,0,0,0
1,152.0,124.0,0.0,22.0,0.0,0.0,6.0,18.0,0.0,-5.0,0,1,0,0,0
0,116.0,95.0,0.0,18.0,0.0,2.0,1.0,18.0,0.0,-10.0,0,1,0,0,0
0,134.0,107.0,1.0,22.0,0.0,0.0,4.0,21.0,2.0,-1.0,0,1,0,0,0
0,97.0,79.0,0.0,15.0,0.0,1.0,2.0,15.0,4.0,-1.0,0,1,0,0,0
0,78.0,64.0,0.0,11.0,0.0,0.0,3.0,13.0,4.0,-2.0,0,1,0,0,0
1,146.0,121.0,0.0,21.0,1.0,0.0,3.0,20.0,0.0,-2.0,0,1,0,0,0
1,105.0,81.0,0.0,9.0,0.0,7.0,8.0,11.0,2.0,-1.0,0,6,0,0,0
1,113.0,91.0,2.0,17.0,0.0,2.0,1.0,17.0,8.0,-1.0,0,0,0,0,0
1,80.0,65.0,2.0,11.0,1.0,0.0,1.0,10.0,0.0,-3.0,0,0,0,0,0
1,51.0,35.0,5.0,9.0,1.0,0.0,1.0,7.0,1.0,0.0,0,0,0,0,0
0,153.0,125.0,4.0,20.0,0.0,0.0,4.0,21.0,0.0,-1.0,0,1,0,1,0
1,89.0,75.0,0.0,12.0,0.0,1.0,1.0,12.0,8.0,0.0,0,1,0,0,0
1,43.0,38.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,0
0,173.0,131.0,0.0,27.0,0.0,0.0,15.0,21.0,0.0,-1.0,0,1,0,0,0
1,131.0,100.0,4.0,21.0,0.0,1.0,5.0,17.0,4.0,0.0,0,1,0,0,0
1,148.0,120.0,0.0,22.0,0.0,3.0,3.0,21.0,2.0,0.0,0,1,0,0,0
1,89.0,75.0,0.0,12.0,0.0,1.0,1.0,13.0,0.0,0.0,0,1,0,0,0
0,20.0,12.0,2.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0,0,0,0,0
0,152.0,127.0,0.0,21.0,0.0,0.0,4.0,20.0,0.0,-3.0,0,1,0,0,0
1,84.0,60.0,6.0,12.0,0.0,0.0,6.0,12.0,6.0,0.0,0,1,0,0,0
1,37.0,32.0,0.0,3.0,0.0,1.0,1.0,4.0,4.0,0.0,0,1,0,0,0
1,167.0,134.0,2.0,24.0,0.0,0.0,7.0,23.0,9.0,-1.0,0,1,0,0,0
1,140.0,117.0,0.0,19.0,0.0,1.0,3.0,19.0,8.0,-2.0,0,1,0,0,0
0,73.0,58.0,0.0,12.0,1.0,1.0,1.0,11.0,0.0,0.0,0,1,0,0,0
0,47.0,38.0,0.0,6.0,0.0,1.0,2.0,7.0,0.0,-5.0,0,1,0,0,0
0,72.0,53.0,3.0,10.0,0.0,0.0,6.0,11.0,0.0,-1.0,0,1,0,1,0
1,118.0,98.0,0.0,17.0,1.0,0.0,2.0,16.0,6.0,0.0,0,1,0,0,0
1,153.0,125.0,0.0,22.0,0.0,1.0,5.0,18.0,3.0,-1.0,0,1,0,0,0
0,35.0,29.0,0.0,4.0,0.0,1.0,1.0,5.0,1.0,-2.0,0,1,0,0,0
0,80.0,66.0,0.0,12.0,0.0,0.0,2.0,13.0,2.0,-1.0,0,1,0,0,0
1,87.0,73.0,0.0,12.0,0.0,0.0,2.0,13.0,4.0,0.0,0,1,0,0,0
1,44.0,37.0,0.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,0,1,0,0,0
1,29.0,20.0,0.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0,1,0,0,0
0,52.0,44.0,0.0,6.0,0.0,1.0,1.0,6.0,0.0,-2.0,0,1,0,0,0
1,57.0,42.0,0.0,8.0,0.0,5.0,2.0,7.0,4.0,0.0,0,1,0,0,0
0,128.0,103.0,4.0,18.0,0.0,0.0,3.0,15.0,0.0,0.0,0,1,0,0,0
1,117.0,97.0,0.0,16.0,1.0,0.0,3.0,16.0,5.0,0.0,0,1,0,0,0
1,37.0,29.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0,0,0,0,0
0,72.0,59.0,0.0,9.0,0.0,0.0,4.0,9.0,0.0,0.0,0,1,0,0,0
1,143.0,118.0,2.0,16.0,0.0,0.0,7.0,13.0,0.0,-1.0,0,1,0,0,0
0,105.0,86.0,1.0,12.0,0.0,0.0,6.0,13.0,4.0,-2.0,0,1,1,0,0
1,87.0,69.0,0.0,12.0,0.0,0.0,6.0,11.0,0.0,0.0,0,1,0,0,0
0,102.0,85.0,0.0,16.0,0.0,0.0,1.0,17.0,1.0,-3.0,0,1,0,0,0
0,115.0,94.0,0.0,16.0,0.0,0.0,5.0,18.0,4.0,0.0,0,1,0,0,0
0,74.0,57.0,4.0,10.0,0.0,0.0,3.0,8.0,0.0,-2.0,0,1,0,0,0
0,36.0,29.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,-3.0,0,1,0,0,0
1,28.0,22.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0,1,0,0,0
0,50.0,38.0,1.0,9.0,0.0,1.0,1.0,9.0,6.0,-2.0,0,0,0,0,0
1,22.0,18.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0,1,0,0,0
1,139.0,112.0,0.0,18.0,0.0,0.0,9.0,19.0,2.0,0.0,0,2,0,0,0
0,149.0,120.0,0.0,22.0,2.0,0.0,5.0,18.0,3.0,-1.0,0,1,0,0,0
1,138.0,109.0,2.0,23.0,0.0,0.0,4.0,20.0,8.0,0.0,0,0,0,0,0
1,35.0,30.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,0
0,59.0,49.0,1.0,7.0,0.0,1.0,1.0,7.0,0.0,-4.0,0,0,0,0,0
1,150.0,125.0,0.0,18.0,0.0,1.0,6.0,19.0,4.0,0.0,0,1,0,0,0
1,85.0,70.0,0.0,12.0,0.0,1.0,2.0,13.0,10.0,-1.0,0,1,0,0,0
1,22.0,18.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0,1,0,0,0
0,118.0,96.0,1.0,15.0,0.0,0.0,6.0,16.0,0.0,-1.0,0,1,0,1,0
1,37.0,32.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,0.0,0,1,0,0,0
0,68.0,58.0,0.0,9.0,0.0,0.0,1.0,10.0,0.0,-1.0,0,1,0,0,0
0,71.0,56.0,3.0,11.0,0.0,0.0,1.0,11.0,0.0,-1.0,0,0,0,0,0
0,164.0,127.0,3.0,26.0,0.0,0.0,8.0,21.0,10.0,0.0,0,0,0,0,0
1,94.0,77.0,0.0,13.0,0.0,1.0,3.0,13.0,1.0,0.0,0,1,0,0,0
1,76.0,66.0,0.0,9.0,0.0,0.0,1.0,10.0,1.0,0.0,0,1,0,0,0
0,79.0,63.0,1.0,12.0,0.0,0.0,3.0,12.0,4.0,-3.0,0,0,0,1,0
1,105.0,86.0,0.0,14.0,0.0,0.0,5.0,14.0,3.0,0.0,0,1,0,0,0
1,30.0,26.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0,1,0,0,0
1,62.0,47.0,3.0,5.0,0.0,0.0,7.0,5.0,4.0,0.0,0,1,1,0,0
1,173.0,146.0,0.0,24.0,0.0,1.0,2.0,23.0,2.0,0.0,0,1,0,0,0
0,37.0,25.0,0.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,0,1,0,0,0
1,119.0,98.0,0.0,17.0,0.0,1.0,3.0,16.0,2.0,0.0,0,1,0,0,0
1,101.0,85.0,0.0,12.0,0.0,1.0,3.0,14.0,1.0,0.0,0,2,0,0,0
1,175.0,132.0,0.0,33.0,0.0,2.0,8.0,26.0,4.0,0.0,0,1,0,0,0
1,36.0,31.0,0.0,4.0,0.0,0.0,1.0,5.0,3.0,0.0,0,1,0,0,0
1,172.0,137.0,1.0,26.0,1.0,4.0,3.0,23.0,0.0,0.0,0,1,0,0,0
0,83.0,67.0,0.0,13.0,0.0,0.0,3.0,14.0,1.0,-2.0,0,1,0,0,0
0,171.0,137.0,0.0,26.0,0.0,0.0,8.0,23.0,3.0,-5.0,0,1,0,0,0
0,18.0,16.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0,1,0,0,0
0,178.0,147.0,0.0,25.0,0.0,2.0,4.0,23.0,4.0,-6.0,0,1,0,0,0
1,43.0,32.0,1.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,0,0,0,0,0
1,32.0,28.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,0
1,49.0,39.0,2.0,6.0,0.0,1.0,1.0,6.0,9.0,0.0,0,0,0,0,0
1,125.0,99.0,1.0,18.0,0.0,1.0,6.0,17.0,6.0,-2.0,0,1,0,0,0
1,137.0,109.0,0.0,20.0,0.0,3.0,5.0,17.0,0.0,0.0,0,1,0,0,0
1,82.0,67.0,0.0,11.0,0.0,2.0,2.0,12.0,2.0,0.0,0,1,0,0,0
1,149.0,117.0,3.0,24.0,0.0,0.0,5.0,21.0,6.0,-3.0,0,0,0,0,0
1,62.0,49.0,3.0,9.0,0.0,0.0,1.0,9.0,3.0,0.0,0,0,0,0,0
0,134.0,108.0,0.0,22.0,0.0,2.0,2.0,20.0,2.0,-2.0,0,1,0,0,0
1,96.0,80.0,0.0,11.0,0.0,3.0,2.0,11.0,4.0,0.0,0,1,0,0,0
1,43.0,34.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,-1.0,0,1,0,0,0
0,133.0,110.0,0.0,18.0,0.0,0.0,5.0,16.0,6.0,-1.0,0,1,0,0,0
0,41.0,30.0,2.0,6.0,0.0,1.0,2.0,7.0,0.0,0.0,0,1,0,0,0
1,47.0,36.0,2.0,6.0,0.0,1.0,2.0,6.0,0.0,0.0,0,0,0,0,0
0,45.0,28.0,0.0,6.0,1.0,0.0,10.0,7.0,0.0,-4.0,0,1,0,0,0
1,78.0,65.0,0.0,9.0,0.0,0.0,4.0,9.0,2.0,0.0,0,2,0,0,0
0,32.0,28.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,-1.0,0,1,0,0,0
0,126.0,102.0,0.0,19.0,0.0,1.0,4.0,17.0,3.0,-3.0,0,2,0,0,0
0,166.0,131.0,0.0,29.0,0.0,0.0,6.0,21.0,0.0,0.0,0,1,0,0,0
0,155.0,124.0,3.0,23.0,1.0,1.0,3.0,22.0,6.0,0.0,0,0,0,0,0
1,68.0,53.0,2.0,9.0,0.0,0.0,4.0,10.0,1.0,-1.0,0,0,0,0,0
1,117.0,98.0,0.0,16.0,0.0,1.0,2.0,14.0,6.0,0.0,0,1,0,0,0
1,52.0,36.0,5.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,0,1,1,0,0
0,62.0,51.0,0.0,8.0,0.0,0.0,3.0,9.0,0.0,-4.0,0,1,0,0,0
0,82.0,66.0,0.0,13.0,0.0,0.0,3.0,14.0,2.0,-1.0,0,1,0,0,0
1,138.0,113.0,0.0,21.0,0.0,1.0,3.0,22.0,8.0,0.0,0,1,0,0,0
1,90.0,74.0,0.0,11.0,0.0,0.0,5.0,12.0,0.0,-8.0,0,1,0,0,0
0,85.0,73.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,-4.0,0,1,0,0,0
1,176.0,140.0,0.0,25.0,0.0,0.0,11.0,24.0,11.0,-4.0,0,1,0,0,0
1,31.0,26.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0,1,0,0,0
1,130.0,103.0,2.0,19.0,0.0,2.0,4.0,19.0,5.0,-3.0,0,0,0,0,0
0,81.0,64.0,1.0,13.0,0.0,0.0,3.0,12.0,0.0,-2.0,0,0,0,0,0
1,126.0,104.0,0.0,18.0,0.0,0.0,4.0,18.0,1.0,0.0,0,1,0,0,0
1,52.0,39.0,1.0,5.0,0.0,0.0,7.0,5.0,1.0,0.0,0,1,1,0,0
0,79.0,64.0,3.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,0,0,0,0,0
1,60.0,49.0,0.0,7.0,0.0,2.0,2.0,8.0,7.0,0.0,0,1,0,0,0
1,82.0,66.0,0.0,12.0,0.0,0.0,4.0,12.0,6.0,0.0,0,1,0,0,0
0,149.0,102.0,3.0,28.0,0.0,5.0,11.0,23.0,2.0,0.0,0,1,0,0,0
1,106.0,84.0,0.0,16.0,0.0,1.0,5.0,15.0,3.0,0.0,0,1,0,0,0
0,164.0,133.0,0.0,26.0,0.0,0.0,5.0,26.0,2.0,-3.0,0,1,0,0,0
1,37.0,30.0,0.0,4.0,2.0,0.0,1.0,5.0,6.0,0.0,0,1,0,0,0
1,106.0,88.0,0.0,15.0,1.0,1.0,1.0,15.0,0.0,0.0,0,1,0,0,0
